CustID,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
18f8dec0c17e429793440af5e0dec108,0,168,1,0,0.37,2,183.2,131,50.7,8.96,9.9
41f13674400e470ba7cabe22a3589682,0,90,1,0,0.0,1,167.5,96,41.0,6.96,13.0
ba66f08c43d949eeadd428e225e7d9ce,0,70,1,0,0.3,3,147.1,105,46.0,10.0,12.5
cffb17a6b1a34750a22e846aa742b8d6,0,138,1,0,0.18,1,230.1,107,59.8,10.6,13.2
65decd19bd5a4bc78afd0a985acfd778,0,43,1,0,0.0,0,135.8,125,37.0,8.16,12.6
7b6d10a6582e4d7683e5535b15846091,0,117,1,1,2.35,2,205.7,98,70.5,6.81,8.7
45050a7d7f8c44eb9cf396c887fc0f2c,0,108,1,0,0.0,2,73.8,105,25.0,7.17,10.9
c82a4ea1fe684bf2aa4cae2353c21405,0,118,1,0,0.0,2,189.3,119,53.0,11.68,10.0
f551d507870b405e8a52c769d24a09bb,0,169,1,0,0.0,3,147.2,115,39.0,8.1,7.2
b24b2ab42e4242e6859d2275e8e057ba,0,62,1,1,2.75,0,137.3,95,66.5,9.21,10.2
3d13fd0dc09f4bbbb31be3b0aaa5e47c,0,86,1,0,0.17,2,70.7,125,31.7,10.55,0.0
e75f4a111d1e4194aabb47390bf5a9ed,0,44,1,0,0.35,0,204.6,117,56.5,10.26,10.7
59c998f842be4556a4c1c52a63c53a0d,1,111,1,0,0.0,5,123.1,88,40.0,10.7,12.0
24fad6b1014c41feae0f448e99d95182,0,127,1,1,3.29,2,129.7,115,68.9,8.04,12.2
35c0bc0fefd84fe28aacc98808e5b04e,0,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4
ba0f45defac04f199a60593ec6e8bfa7,0,53,1,0,0.0,2,145.1,116,45.0,11.69,7.9
12f977cf4e05462f8d95d1c557423bc7,0,15,1,0,0.0,2,135.2,101,36.0,7.63,8.4
a6aa51f22c304e25ad9ff4e14bcf7486,0,123,1,1,2.11,1,124.7,105,64.1,12.52,7.8
e31afbbb3bcc4d92a2d297165c0ac634,0,137,1,0,0.0,1,215.9,76,50.0,7.27,12.1
6d34ee7e441941b68dd41eefc77df2f3,0,106,1,0,0.0,2,119.2,142,40.0,11.42,8.4
2826808ca83343eda560bcd2c22b57ab,0,88,1,0,0.26,3,144.3,116,40.6,7.82,7.8
6632be3c05f14bbc9f47951022a4f47f,0,106,1,0,0.0,1,235.2,121,59.0,11.03,11.8
b49ad0a157f34140909aa5fdea83753c,0,95,1,0,0.13,0,174.0,57,55.3,14.06,9.7
0e250096dbdd4c3caa1815c01cc9e349,1,57,0,0,0.0,0,115.0,65,30.0,6.12,6.4
eec5d0c8d0c04c739c3b3f28b7585584,0,184,1,0,0.21,2,151.7,93,43.1,8.93,13.1
f1a72b054e2341e7ba1751d46ebddf6c,0,109,1,0,0.37,3,153.1,102,49.7,11.71,9.9
69a6f528fbfe40aba291f485b3633ca0,0,127,1,0,0.27,2,218.6,93,52.7,7.5,9.2
6f6687c6647c46278aa610798f25b8ff,0,82,1,0,0.38,2,265.2,122,64.8,8.94,10.7
fa11edcbdec049f3ab7a73bc03c8c0af,0,180,1,0,0.4,1,143.3,134,44.0,9.03,10.1
482d3ab225f145d5960180ec604c8618,0,174,1,0,0.21,2,190.3,98,56.1,12.64,7.2
007ee0b97eee46c090d9c875a9fc9a90,1,92,1,0,0.0,2,184.7,60,54.0,13.1,12.3
edacc515edee40bc8f955c43e22166f4,0,81,1,0,0.0,1,115.3,99,39.0,11.24,18.0
debb3b3108fe47318257c6687912d522,1,125,1,0,0.32,2,113.0,108,37.2,8.46,9.2
731dded0289b41f7a79725f68809022f,1,119,1,0,0.0,0,294.2,100,70.0,11.63,9.0
453c40e8eced4453991db4ba2c0d779e,0,122,1,0,0.0,3,215.6,86,51.0,8.39,6.4
5ae4fc8571b94414bf84e22bcf403c95,0,34,1,0,0.0,1,128.8,80,40.0,10.44,14.0
7394172de76f459899eeae256765d32a,1,138,0,1,2.89,3,211.2,117,91.9,15.63,10.7
69a5f2dc36da480da5764b5329078a94,0,90,1,1,3.48,1,71.2,82,62.8,9.08,12.9
6d282568eb254d52b2619bdcb05d8e02,0,73,1,0,0.22,2,94.9,121,40.2,12.66,14.2
56ffaca7d9aa4b749afb9489b0b8c9b6,1,19,1,0,0.0,1,259.4,116,68.0,13.49,9.5
efc50c0af5fb41d7a4b0a79bd24274d1,0,120,1,1,1.86,1,215.8,123,79.6,14.26,6.9
95a21a49cb7c4a53af32c6dda37239bc,0,160,1,0,0.0,3,97.5,113,40.0,13.41,13.2
89b63689ecc949fb95e8661961fe22a1,0,141,1,0,0.0,0,146.5,121,40.0,8.5,8.2
122395bb90f04fbc8dbd78e23c80205c,0,90,1,0,0.32,2,157.9,72,50.2,11.7,12.2
1370d387378f409fa571c74fa098334f,0,72,1,0,0.31,2,139.9,117,46.1,11.18,12.7
0efba150afdf47ab8040b9866de82a90,0,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9
1c11335cb45240ef87ee9c58bd378ef4,0,79,0,0,0.31,2,103.5,134,48.1,15.97,8.4
c5ff922a7f984cbe857e88a4e43c382c,0,87,1,0,0.43,1,185.8,119,52.3,9.62,6.6
462ae49fc56647f2a039861151cbc77a,0,102,1,0,0.0,1,129.5,56,53.0,17.71,10.9
af850cc214644d9ca23a0c05cf09d72b,0,49,1,0,0.15,1,236.6,91,60.5,11.05,8.9
8332538ea95744408b0c8b89c95ab252,0,67,1,0,0.34,6,260.4,107,65.4,10.41,10.0
b2e7a3231e6648e891c22f3a70fc5ce4,0,107,1,0,0.0,2,167.3,100,43.0,8.2,6.7
d03ea655798a4337b456040c48e412b3,0,190,1,0,0.17,2,182.2,101,51.7,10.62,9.3
51ee79dce5a14492a7830d15aeedce4d,0,118,1,0,0.0,2,113.0,80,32.0,7.51,10.8
7b3fdffede7b4329937197a41715df79,0,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9
fbc6ac36e9154893bf590f2b0b125155,0,94,1,0,0.0,0,136.2,114,38.0,8.26,9.6
c5d159495aba4da3b4c0ed8928635cc1,0,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5
090ca1a09a0d4c41b590467fed570360,0,61,1,0,0.0,1,197.3,67,57.0,13.23,9.0
fbfe2e1b72c6432190038892da4f9ca7,0,143,1,1,2.08,1,141.4,130,60.8,9.32,7.7
50012c43f6ed4661896511af11ca5915,0,110,1,0,0.33,1,208.0,69,47.3,4.76,8.0
11b2c9ed609d40b5a0b7387c02720b72,0,104,1,0,0.24,1,118.5,92,38.4,8.89,12.1
bef70709fe9a483f912716d7e8404359,0,16,1,0,0.0,1,153.2,65,46.0,11.49,10.7
4dbfa725ab7440fa9e82a60fc71db1c0,0,183,1,0,0.0,0,108.3,87,35.0,9.18,13.5
0e9108abcd404bec97cac6d9bf0a45cc,0,147,1,0,0.25,2,168.6,92,47.5,9.39,14.4
00300628bfa34f3d8ac89095aa0feff6,1,58,1,0,0.0,2,247.2,116,68.0,15.19,9.3
be4f828e7b84478caad673178c6a3ece,0,102,0,0,0.0,3,224.2,81,59.0,12.17,12.0
7214f424e3464087b8e72fd3d5c1bdbb,0,123,1,0,0.0,3,166.9,98,48.0,11.09,12.8
9e90a3268801449e94d1c6a563cb8405,0,64,1,1,2.3,1,118.4,100,56.0,7.21,8.5
bbf61844dffc4dcaa060a05da03a69f4,0,103,1,0,0.0,2,190.9,62,52.0,11.33,7.8
97f5e45385d04631b513a0935f37182d,1,152,1,0,0.0,1,317.8,60,68.0,7.65,10.4
7f33af96d77d49239933fdc7ccd735c0,1,124,1,0,0.0,1,312.0,112,69.0,9.0,12.8
b7ddff0922b64f19b1f2860b343674a2,0,97,1,0,0.0,1,146.0,121,43.0,10.15,13.3
776bca5ca2c14f3fb65e1bc1f0609e5b,1,131,1,0,0.0,1,131.6,95,38.0,8.97,15.5
b3da4d28daf54bf38989750e90b7c163,0,57,1,1,3.0,2,193.4,105,83.0,11.58,11.1
e7f471fe472f480a9586775c5c64137b,0,157,1,0,0.0,2,185.1,92,50.0,10.65,8.5
ac834a491e1c4967a9468d9befedbe16,0,194,1,0,0.0,0,193.3,106,48.0,8.45,11.8
dcae2e28810745fe8d2fcc352e69cbe4,0,66,1,0,0.0,1,146.4,107,42.0,9.83,7.8
58469a61ee9a4339a2ea06286209062c,0,155,1,0,0.0,0,71.2,90,38.0,15.22,8.6
634a0b079e574923956a9d8c73d153a6,1,123,1,0,0.0,4,123.2,104,38.0,9.5,12.9
b6a5e60b25604c9c889c920167bb9190,0,116,1,0,0.35,2,205.0,90,50.5,7.05,7.5
b29069b0468d4c6ea0f356ee73a91f20,0,63,1,0,0.0,1,128.7,78,43.0,12.04,12.8
9c68c73f45704eea868e2358d1fb5dcf,0,64,1,0,0.0,3,216.9,78,55.0,10.55,11.4
3a12e650a48b46a2905c143f207c0d3b,0,96,1,0,0.0,3,150.0,122,45.0,10.93,9.8
4e893d265cd0428e85a788414ef814ae,0,53,1,0,0.0,1,164.1,106,46.0,10.3,11.4
cf5dbd9e8a9b4ec4bad2553f78baea82,0,105,1,0,0.17,3,212.0,113,57.7,11.33,8.9
9328fa8b943b43e5b86a0b8fce4f9d6f,0,53,1,1,3.24,2,167.3,99,77.4,9.74,12.0
c77cbbadff604d379f6033acb2a04525,0,101,1,0,0.0,1,154.4,130,45.0,10.86,13.9
3816890b03a64c1c9cc602f237a4b6fa,0,129,1,1,2.51,3,177.3,95,74.1,10.59,9.3
49d9f7b7c13f4b2a847b0e2a88dd05ef,1,122,1,0,0.0,1,231.2,141,63.0,13.39,8.8
08c26cdbe678413d990b26c211bf0355,0,163,1,0,0.0,5,202.9,100,50.0,8.93,12.8
a354dbb4afc641a3ace3a4d7a18f3f59,0,93,1,0,0.0,0,149.6,120,43.0,10.04,14.3
7f15187801af4fd0ab29214fe30ba8e4,1,115,0,0,0.0,1,345.3,81,76.0,10.17,11.8
ecf6ccc6d3314770915ab5cf9c4021e9,1,25,1,0,0.0,1,264.9,80,69.0,14.06,8.4
444c13f0b8ee43c4904aa36b7f822411,0,73,1,0,0.0,1,122.0,92,33.0,6.92,5.8
50ca7a8f94af4063ad28489ecb6113ad,0,120,1,0,0.0,2,177.2,88,54.0,13.52,14.0
2ca2ab2634c94d27a201987b8e8ff5be,0,196,1,0,0.36,1,133.1,80,44.6,10.33,10.3
62da672f99f34919b086e56179a70fd1,1,97,1,0,0.0,0,225.1,90,63.0,13.98,8.8
2be180b917094f4981c1d4b9ae79de66,0,148,1,0,0.0,1,208.4,120,51.0,8.72,11.2
1f7d8298c117449e8fdd6e9efdb50ca8,0,85,1,1,3.11,1,173.1,107,82.1,12.36,11.5
6e93207c149647a5b55562e6cfd6aa2c,1,86,0,0,0.0,2,162.4,131,42.0,8.35,11.4
4b25122cc2ce4e75a0f9d7c020151c2e,0,78,1,1,1.73,2,281.2,93,80.3,8.91,6.4
5dca08a500cd4c58b9a9825193a6f7eb,0,106,1,0,0.0,3,208.3,89,50.0,8.47,15.9
cc9d6504cf3645d4bf91c5962dbb33ab,0,147,1,1,3.81,2,243.4,126,103.1,13.69,14.1
e2a7020b1782402995e780362c86ec9f,1,145,1,0,0.0,1,224.2,89,65.0,15.75,16.1
9c1a9d2d78724e8abca8250239bfdaf2,0,91,1,0,0.0,3,189.3,100,53.0,11.97,9.9
83206fe82f7f41cc94b589c79325d3e0,0,81,1,1,1.81,4,168.3,124,70.1,13.55,6.7
74dd842ec35e4f52a0788a06c8d07ff1,0,116,1,1,2.89,1,232.9,90,81.9,7.61,10.7
c216b05fff52420ba23d4e802a014932,0,69,1,1,1.59,1,155.0,98,54.9,7.12,5.9
6f81f36f0f714688911c1d0503604dc0,0,135,1,0,0.0,0,154.4,130,44.0,10.19,11.8
922850344b5247f2a8f34bba821d8723,0,73,1,0,0.0,2,234.7,102,57.0,9.79,8.4
55f2d468c0af465e864bbb87e4a5b63d,0,48,1,0,0.0,1,240.0,88,53.0,7.05,7.1
ed2aa74df3704b7fa7401d285c22f031,1,125,0,0,0.3,0,298.4,78,77.0,13.53,12.2
53f6e595bbf440fbb5ee5ea38d4531a5,0,100,1,0,0.0,1,166.0,102,49.0,11.81,10.9
068ad5f5e92c4eccbf3c3def574c89a7,0,165,1,1,4.32,0,111.6,140,81.2,10.67,16.0
b59c1a343d134c7db522cdbc82e3c633,0,64,1,0,0.0,2,174.5,98,45.0,9.01,10.7
8d66f1c408e345f9a69845899a1e1871,0,116,0,1,1.86,1,175.5,137,66.6,10.53,6.9
9f318ef5975143b99a25f8961ecb0e62,1,147,0,1,3.0,3,157.5,109,73.0,9.48,11.1
2a113f0534db49159b379cb6a1242ff8,0,115,1,0,0.0,1,206.2,113,51.0,8.82,11.0
19dcfb8cd4fb4a5a9b51b4a0a19c4ad0,0,84,1,1,2.03,4,207.5,138,73.3,10.05,7.5
b26e17aa60cf4226a0668ea0ab083c9f,0,86,1,1,3.13,4,144.8,105,74.3,10.31,11.6
b3c977fac791451fa12ed6cdacfecf29,0,134,1,0,0.0,2,258.8,85,56.0,6.48,10.9
421ad1fae3e84abf8c35fb5008cccb8f,1,105,1,0,0.0,0,226.9,106,55.0,9.11,11.6
17987c8a92de4ef58a36e417b71d6699,0,88,1,0,0.0,2,152.9,119,41.0,8.56,12.0
6e82634e21904a3e8bcf72d778540431,0,90,1,1,3.4,2,156.7,51,81.0,11.83,12.6
88a32c413b4347d3be1525a8e4ccc393,0,86,1,0,0.0,1,150.8,85,51.0,14.8,12.5
1150536f36ae4d91925324cfa4fb4bde,0,37,1,0,0.3,4,221.0,126,58.0,10.23,6.8
c0a4187869a341379169c07cdb79f747,1,141,1,1,1.81,1,322.4,92,97.1,14.16,6.7
b1b0a7a11f144eec9deb76bb6916597b,0,148,1,0,0.0,2,153.6,148,49.0,13.11,9.8
46903fc5fab641dea64a7e5965de5292,0,163,1,1,3.35,2,215.1,91,82.5,6.95,12.4
76b22c9385f141ada44665ef37b9c0d3,0,89,1,1,3.19,1,174.4,108,78.9,9.84,11.8
c91152f8229449f0aa7ad65ce29cdbff,0,63,1,0,0.19,0,180.5,126,52.9,11.5,10.6
213fc359be714856a35232b9c8fa537c,0,102,1,0,0.0,2,123.1,106,37.0,9.1,12.6
eeec4a8d762c447a8fadbde49e0f1da2,0,76,1,0,0.21,1,165.7,94,53.1,12.87,10.0
916df570891249c4944820d65d36ad98,0,104,1,0,0.0,2,200.2,92,45.0,5.94,6.0
e9f0a24c43d340e1b867f5e17cd80174,0,109,1,0,0.0,3,154.8,82,51.0,14.39,5.9
614572e9c0e64f3ab4ac547f32d6897f,0,105,1,0,0.28,2,125.4,116,46.8,13.08,11.4
741a074aa3ed4a92be793588a9dd24ae,0,63,1,1,3.29,1,184.2,111,90.9,15.63,12.2
18786a1fb4354eaca4e80cfe26d77280,0,105,1,1,2.92,3,274.7,99,93.2,9.68,10.8
f7dd0571e96f41dcbedc8fbcbc0d5eb7,0,68,0,1,3.05,1,142.0,140,75.5,12.08,11.3
c29f00c5e1a845f4bffc77d8f571b876,0,63,0,1,2.7,1,151.5,99,66.0,7.39,10.0
00150f98c4bc410da7c2aaf00630c62e,0,74,1,0,0.0,3,124.8,114,33.0,6.65,10.6
cd230dcc15374e429e60732f1ba39c7e,0,76,1,0,0.35,0,179.2,85,53.5,11.15,12.4
21a8b1f26db94fd28290601f63a2fa26,1,91,0,0,0.0,2,246.4,110,58.0,9.1,12.1
75e71515693b44d6bf4374e11b841f7e,0,101,1,0,0.0,5,232.7,114,56.0,9.32,11.5
2ea859ab852845d88a7b9e0497b95044,1,116,1,0,0.0,0,288.0,120,71.0,12.79,13.4
5ae9bfabc04941eeaa4a3f67e2cfcdf5,0,131,1,1,3.43,1,170.8,145,84.3,11.84,12.7
2a05344c1d674a6f97e9c4a0ae776c5b,0,84,1,0,0.0,1,216.1,114,54.0,9.88,9.8
9bb384b06d1a42feb960d9ed9262b05f,0,104,1,0,0.0,2,138.7,100,42.0,10.77,4.9
5ee6cf4ed10b48118909f13316c9a25a,0,108,1,0,0.21,3,210.7,112,59.1,11.94,9.2
f38f7da72eb74302a8f5653c34c93f67,0,111,1,0,0.33,0,181.8,117,48.3,7.91,9.7
36a439332e28462b85392db7fc2f2092,0,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4
f3a0cbddae09420cb439b70b2bc7fb48,0,66,1,0,0.0,1,207.7,85,53.0,9.84,6.8
bffeb488e26645acad148ddfc3d50dfb,0,64,1,0,0.4,1,219.2,73,56.0,8.35,10.0
6a61143a3a024cc287e53ab8d544e413,0,69,1,0,0.3,2,227.0,122,64.0,12.94,8.9
f1b3c0b47a7e41cb80694ad17f1098d3,0,116,1,0,0.0,3,245.9,73,63.0,12.01,8.9
49ac117c757042808a02e01bbc0f9902,0,101,1,0,0.0,0,257.3,84,60.0,9.24,13.5
644842d39ca14705acc993018f424201,0,15,1,0,0.0,2,121.1,130,39.0,10.8,16.1
d5b2f597de0b48628c69f7e5e8f9507b,1,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4
285c518082e04cdeb3180830c41e1d10,0,197,1,0,0.0,0,233.9,96,59.0,10.95,9.5
42366fa112ca4e8a8e4ed4d035a15d44,1,50,0,0,0.34,2,99.6,108,47.4,15.44,13.7
1c8be4de953141f8bef6cfe3a4a852d0,0,172,1,0,0.0,2,169.8,123,45.0,9.16,12.7
7384ac14bdb940b2988ab71e74bf8a04,1,188,0,1,3.89,1,198.8,115,86.9,8.33,14.4
43e8cfd778ff400da608792d68755c34,0,85,0,0,0.0,3,116.2,86,40.0,11.49,10.1
e769306913dc41faaf21421014d98e0e,1,103,0,0,0.0,1,255.9,128,56.0,7.05,12.1
91bb741bb13641d4a565467ac8ed7e5a,0,136,1,1,2.7,3,187.7,84,78.0,11.05,10.0
63a71c57d30448d382d754bd0374df66,0,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6
befbe90efc88405b87697ba0f15e7bcd,0,145,1,0,0.0,2,129.4,97,38.0,9.27,1.1
7b7b49e7022e4bffb1906ec3396c02d2,0,116,1,1,2.43,2,221.0,108,75.3,7.55,9.0
c02724b42ce04bba857dfd5cff0ca3c5,0,152,1,0,0.0,2,140.5,92,40.0,9.34,9.5
274fed17dbc44d31889ec501de1c5875,1,65,0,0,0.31,0,277.9,123,64.1,7.79,9.2
2a590334d95948afb249d5a658abbaae,1,180,1,0,0.0,3,224.9,105,60.0,12.5,6.7
f29b819c8af646c2980891c213e45a48,0,67,1,0,0.0,0,109.1,117,38.0,10.87,12.8
34f44d119d1148f1bb33e29c55dcb716,0,60,1,0,0.0,0,207.8,109,46.0,6.18,5.7
0e944bffd0cf496cbaabd13195c4a39c,0,138,1,0,0.0,0,205.9,96,57.0,12.86,12.1
30c8cdf4861c48c896871a86fc5e3348,1,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3
5dec898cb52e4710a367bb67f679d0a7,0,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4
f540c4726bfc42078ff9032ecae658b8,0,145,1,0,0.0,1,229.6,82,51.0,6.91,3.3
411a3be2e2034b81b999fbf0909498da,0,122,1,1,2.08,2,166.0,62,69.8,11.7,7.7
98d57cf8cda94dedbe1f18a3156f019c,1,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3
75bc1f7241214c3dab06a7a6fbdef489,0,55,0,0,0.0,0,106.1,77,29.0,6.18,12.9
d8463837af444edcb14493ea12e2135e,0,77,1,0,0.0,1,221.8,84,52.0,8.3,13.2
76f9d24a62724c7bb81bb745ad1a4462,0,12,1,0,0.0,2,204.6,98,53.0,10.63,9.8
51675b510ff44dc2b93a6c777f813e5b,0,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1
35f938376635476490b72c8c5c5e8183,0,92,1,1,2.7,2,152.0,95,77.0,13.75,10.0
519d5e76c82c46b58ac3ecf230d2293a,1,125,0,1,4.59,1,260.8,81,104.9,8.19,17.0
ca8e966aedbd40d4be7314b91d1f52cf,0,160,1,0,0.0,1,166.4,117,56.0,15.85,10.0
3377f200192547c182d0aac22020cdc0,0,79,1,0,0.0,0,177.9,83,45.0,8.37,15.2
a1705f978b99411598c0858622226b46,0,36,1,0,0.0,3,235.1,97,57.0,9.84,7.0
1eb59d0782eb44c3be27fca949da7ff3,0,102,1,0,0.0,2,186.8,92,47.0,8.69,9.7
33ba13a2fb074b4192395061f53b749b,0,138,0,0,0.0,1,268.4,81,61.0,8.72,11.6
ff4d55c8b84944948fc899658e329392,0,164,1,0,0.0,3,192.1,95,54.0,12.49,7.3
8f83e1a36e40494082b815f8b1c34c8e,1,125,1,0,0.0,0,240.7,82,64.0,13.47,10.1
98f56dfb45f54c13a1ee7e805180cf20,0,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8
ef96d89e51d14e23a6472665780b7e0e,1,74,1,0,0.0,3,314.1,86,73.0,11.12,12.3
294af1196719448ab825809c98a17e8a,0,134,1,1,3.21,0,162.0,82,88.1,16.24,11.9
13372bdaab7046e6a17343f0b5ed27ea,0,145,1,0,0.0,1,175.8,89,54.0,13.72,12.4
42529309d2614af499f7b696819135e7,0,136,1,0,0.0,0,109.4,91,37.0,10.38,11.6
2c24282a499d48129e42c06321bfec35,1,209,1,0,0.0,3,255.1,124,63.0,11.53,8.5
f724d02562ab413c91c8ee33b69d3520,0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3
f0dd647f061840dca95993bffd940df1,0,152,1,1,2.13,1,214.6,108,66.3,4.83,7.9
528c4418a7e243cb870806ba37d4c19f,0,162,1,0,0.0,1,49.2,121,21.0,7.2,12.1
8f3a6f6724d746e89d34e40873817a0a,0,72,1,0,0.2,2,141.3,133,38.0,6.75,11.2
8be9c03b43464ec38166894218e80c71,0,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7
8cebfbaaa0614a57b0f90cc40b6d7dec,0,125,1,0,0.0,0,206.0,128,52.0,9.91,13.2
0634fcd74bdd4dffa954c976bfbbb730,0,46,1,0,0.0,2,40.4,105,22.0,8.62,9.0
0e26ca8a01474365b73875ab9fb694b5,1,132,1,0,0.0,1,291.2,104,70.0,11.71,8.9
6e84669db2d84568b985a1cfb9578882,0,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7
a3c3b7564fdc4beaa622c450250d263b,1,63,1,0,0.0,0,261.8,69,66.0,12.25,14.7
16f5d41a5e194b9b9d36df2c631fac8d,0,124,1,0,0.0,1,191.3,134,55.0,13.08,10.0
b5af43260ee846c281fc53a9b2d5f4c9,0,144,1,0,0.0,0,133.3,101,45.0,12.78,11.6
2db85b3b163e40b38e56d2e82bf75016,0,116,1,1,1.62,2,183.6,138,65.2,10.19,6.0
5be2755626d24f28ae10be133e450601,0,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4
f476fd3c3a3f42fb8dabaf5f210a5343,0,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1
f28beefb06fa4339917cfe355ff16888,0,137,1,1,3.27,2,186.5,94,79.7,8.9,12.1
b8534e61d14748e0b9ee60c2f9700220,0,142,1,1,1.16,0,163.3,104,51.6,6.8,4.3
db06c27f6d9249649d30b64c5990a88c,0,84,1,0,0.0,1,203.4,125,51.0,9.15,13.8
a4edc2561e144bbfa524fac80b1011dc,0,119,1,1,2.7,1,178.1,110,76.0,10.64,10.0
a5ca0cb5625c41ad8eeae18638c4ac96,0,158,1,0,0.0,1,195.9,103,41.0,4.46,10.3
a66c811e3177403f9dfbf5603148c596,0,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6
79abca54f63e4c4db90ec55b39f8c5c4,0,98,1,0,0.39,2,136.1,82,40.9,7.82,10.1
34d086d5663f480b965bf415ca22822d,0,101,1,1,3.51,2,114.1,95,69.1,8.08,13.0
13eedeeda4f640e3a7747a51be82b5cd,1,182,1,0,0.0,2,279.1,124,63.0,9.03,9.5
0b499053af8d4bfa8fc52ecb75636236,0,51,1,0,0.0,0,169.3,111,41.0,6.98,12.0
e447033b2f80421fa082504a5b84439f,0,117,1,0,0.26,2,214.4,94,51.6,6.9,9.9
3f9e3a0424534028a169e85c65da59db,0,92,0,0,0.0,0,255.8,125,56.0,7.14,11.7
0cd81581fcb249e28125c5dba1d11591,0,86,1,0,0.3,2,148.2,71,53.0,14.26,6.2
a31e8d04b2ea4b90925dc4b64100f32c,0,122,1,0,0.0,2,119.3,93,40.0,11.2,8.7
d4af59e0f36847cbb712966e80ccbce6,0,156,1,1,4.0,1,192.3,137,90.0,10.0,14.8
b2070b1832af499db593f927cd782893,1,127,1,0,0.0,0,245.2,91,61.0,10.86,13.9
e6b322733d8e489283911959fcee7fec,1,130,0,0,0.0,5,216.2,106,68.0,18.19,16.9
05fd2b2e958948b1949eeddf5405372f,0,158,1,0,0.0,2,172.4,114,52.0,12.83,0.0
118ef66944b94e9381f0f5eaf35fd6ab,0,145,0,1,3.0,1,175.3,107,73.0,7.67,11.1
d9cd4fd8494d4d90a134939c53d7506f,1,90,0,1,3.59,0,169.0,104,80.9,9.44,13.3
ec0894d9407f40fc85183570c10b6655,0,127,1,1,2.48,3,2.6,113,47.8,12.7,9.2
eb7b3eab12a545abaa831245432f3c10,0,109,1,0,0.0,1,184.1,143,50.0,10.59,9.9
8631c1824eb249ef881cd93f9241981b,0,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5
1684df2680db420c8604648a952522f9,0,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8
ad70bd2abc2543e6933c79d64ff3573d,0,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3
f66be1b3987d44cf8d5aaca5bf2a894e,0,21,1,0,0.0,1,223.2,142,57.0,10.83,12.4
62268c9ca2674b5e912521c3a0b4b11b,0,145,1,1,2.89,2,216.0,94,84.9,11.26,10.7
94e30f85b0b44630aec9772e4b71816c,0,90,1,0,0.28,2,198.5,124,59.8,13.33,8.0
b70937583549495fbae643f9ee004129,0,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1
630ef65e21084c9aa86e1d21d6c4b367,1,61,1,1,2.75,2,105.0,78,61.5,9.03,10.2
7ec8e973a9b34050a81a1c491ab199fb,0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4
5146ff6cb9554a3591cb7fd8e3fdf54c,1,147,1,0,0.0,0,274.0,92,67.0,11.59,6.2
92ba73c7f88e420981fede5c784120df,0,117,1,0,0.0,2,158.7,84,43.0,9.09,7.7
1a4c231987a04b378bd0d8ec945024ca,0,95,1,0,0.0,1,229.9,116,57.0,10.12,14.2
e418b29b38b148ce8e0f55998be907a5,0,186,1,0,0.0,1,137.8,97,40.0,9.39,8.7
1b78eba554964499bf5fa87230ef2bfb,0,128,1,0,0.0,0,179.4,94,54.0,13.52,7.9
e66a9304670e43b892da7d8e486b56f3,0,55,1,1,2.19,3,139.3,101,60.9,8.92,8.1
fd4eb18dc3364051b92626289b4909b0,0,134,1,0,0.0,2,7.8,86,16.0,8.57,12.9
c291325a2675406b8014da9283155ae7,0,96,1,1,3.05,1,183.1,88,74.5,7.37,11.3
1dbccb2966b5479a933d55fa6fc830a4,0,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7
c1578af280574b2782226ddf64a6d242,0,123,1,0,0.0,2,140.0,106,37.0,7.69,12.5
15c7ebf3913d41eca822c656c0111817,0,35,1,0,0.0,2,179.2,59,55.0,14.17,5.8
7fdefadcb5a448578957286a1d78b634,0,74,1,0,0.0,0,177.4,136,51.0,12.02,12.0
18964f21b22f4a06a8ffd5b3847220cd,0,130,1,0,0.23,1,115.6,129,36.3,8.39,12.6
e4d042fe53f84d778b5d2a28977f1825,1,137,0,0,0.0,0,237.3,103,56.0,8.84,14.2
